f,a1,a2,t1,t2
13.043,0.0113,0.0091,0.5079,0.0803
13.044,0.0113,0.0092,0.5072,0.0803
13.045,0.0113,0.0092,0.5072,0.0803
13.046,0.0113,0.0092,0.5072,0.0803
13.047,0.0113,0.0092,0.5072,0.0803
13.048,0.0112,0.0092,0.5072,0.0803
13.049,0.0112,0.0092,0.4805,0.0802
13.05,0.0112,0.0092,0.4805,0.0802
13.051,0.0112,0.0092,0.4805,0.0802
13.052,0.0112,0.0092,0.4805,0.0802
13.053,0.0112,0.0091,0.4585,0.0802
13.054,0.0112,0.0091,0.4585,0.0802
13.055,0.0112,0.0091,0.4585,0.0802
13.056,0.0112,0.009,0.4585,0.0802
13.057,0.0112,0.009,0.4585,0.0802
13.058,0.0112,0.009,0.4585,0.0802
13.059,0.0112,0.009,0.4826,0.0802
13.06,0.0112,0.009,0.4826,0.0802
13.061,0.0112,0.009,0.4826,0.0802
13.062,0.0112,0.009,0.4826,0.0802
13.063,0.0112,0.009,0.4826,0.0802
13.064,0.0112,0.009,0.4826,0.0802
13.065,0.0112,0.0091,0.4826,0.0802
13.066,0.0112,0.009,0.4826,0.0802
13.067,0.0112,0.009,0.4826,0.0802
13.068,0.0112,0.009,0.4826,0.0795
13.069,0.0112,0.0091,0.4826,0.0795
13.07,0.0112,0.0091,0.4826,0.0795
13.071,0.0112,0.0091,0.4821,0.0795
13.072,0.0112,0.0091,0.4821,0.0795
13.073,0.0112,0.0091,0.4821,0.0795
13.074,0.0112,0.0091,0.5089,0.0795
13.075,0.0112,0.0091,0.5089,0.0794
13.076,0.0112,0.0091,0.5089,0.0794
13.077,0.0112,0.0091,0.5089,0.0794
13.078,0.0112,0.0091,0.5089,0.0794
13.079,0.0112,0.009,0.5089,0.0794
13.08,0.0112,0.009,0.5089,0.0794
13.081,0.0112,0.009,0.5089,0.0794
13.082,0.0112,0.0089,0.5089,0.0794
13.083,0.0112,0.0089,0.5089,0.0794
13.084,0.0112,0.0089,0.5089,0.0801
13.085,0.0112,0.0089,0.5089,0.0801
13.086,0.0112,0.0089,0.5089,0.0801
13.087,0.0112,0.0089,0.5089,0.0801
13.088,0.0112,0.0089,0.5089,0.0801
13.089,0.0112,0.0089,0.5089,0.08
13.09,0.0112,0.009,0.5089,0.08
13.091,0.0112,0.009,0.5089,0.08
13.092,0.0112,0.009,0.5089,0.08
13.093,0.0112,0.009,0.4821,0.08
13.094,0.0112,0.009,0.4821,0.08
13.095,0.0112,0.009,0.458,0.08
13.096,0.0112,0.009,0.4575,0.08
13.097,0.0112,0.009,0.4575,0.08
13.098,0.0112,0.009,0.4575,0.08
13.099,0.0112,0.009,0.4816,0.08
13.1,0.0112,0.009,0.4816,0.08
13.101,0.0112,0.009,0.4816,0.08
13.102,0.0112,0.009,0.4816,0.0799
13.103,0.0112,0.009,0.4816,0.0799
13.104,0.0112,0.009,0.4816,0.0799
13.105,0.0112,0.0089,0.4816,0.0799
13.106,0.0112,0.0089,0.4816,0.0799
13.107,0.0112,0.0089,0.5083,0.0799
13.108,0.0112,0.0089,0.5083,0.0799
13.109,0.0112,0.0088,0.5083,0.0799
13.11,0.0112,0.0088,0.5083,0.0799
13.111,0.0112,0.0088,0.5083,0.0799
13.112,0.0112,0.0088,0.5083,0.0799
13.113,0.0112,0.0089,0.5083,0.0799
13.114,0.0112,0.0089,0.5083,0.0799
13.115,0.0112,0.0089,0.5083,0.0798
13.116,0.0112,0.0089,0.5083,0.0798
13.117,0.0112,0.0089,0.5083,0.0798
13.118,0.0112,0.0089,0.5078,0.0798
13.119,0.0112,0.0089,0.5078,0.0798
13.12,0.0112,0.0089,0.5078,0.0798
13.121,0.0112,0.0089,0.5078,0.0798
13.122,0.0112,0.0089,0.5078,0.0798
13.123,0.0112,0.0089,0.5078,0.0798
13.124,0.0112,0.0089,0.5095,0.0798
13.125,0.0112,0.0089,0.5095,0.0798
13.126,0.0112,0.0089,0.5095,0.0798
13.127,0.0112,0.0089,0.5095,0.0798
13.128,0.0112,0.0089,0.5095,0.0798
13.129,0.0112,0.0089,0.5089,0.0798
13.13,0.0112,0.0089,0.5089,0.0798
13.131,0.0112,0.0089,0.5089,0.0798
13.132,0.0112,0.0088,0.5089,0.0791
13.133,0.0112,0.0088,0.5089,0.0798
13.134,0.0112,0.0088,0.4835,0.0798
13.135,0.0112,0.0088,0.4835,0.0798
13.136,0.0112,0.0088,0.483,0.0797
13.137,0.0112,0.0088,0.483,0.0797
13.138,0.0112,0.0088,0.483,0.0797
13.139,0.0112,0.0088,0.483,0.0797
13.14,0.0112,0.0088,0.483,0.0797
13.141,0.0112,0.0088,0.483,0.0797
13.142,0.0112,0.0088,0.4825,0.0797
13.143,0.0112,0.0088,0.4825,0.0797
13.144,0.0112,0.0088,0.4825,0.0797
13.145,0.0112,0.0087,0.4825,0.0797
13.146,0.0112,0.0087,0.4805,0.0797
13.147,0.0112,0.0088,0.4805,0.0797
13.148,0.0112,0.0088,0.5072,0.0797
13.149,0.0112,0.0088,0.5072,0.0797
13.15,0.0112,0.0088,0.5072,0.0796
13.151,0.0112,0.0088,0.5072,0.0796
13.152,0.0112,0.0088,0.5072,0.0796
13.153,0.0112,0.0088,0.5072,0.0796
13.154,0.0112,0.0088,0.5072,0.0796
13.155,0.0112,0.0088,0.5072,0.0796
13.156,0.0112,0.0088,0.5072,0.0796
13.157,0.0112,0.0088,0.5072,0.0796
13.158,0.0112,0.0088,0.5072,0.0796
13.159,0.0112,0.0088,0.5072,0.0796
13.16,0.0112,0.0088,0.5072,0.0796
13.161,0.0112,0.0087,0.5072,0.0796
13.162,0.0112,0.0087,0.5072,0.0796
13.163,0.0112,0.0087,0.4826,0.0795
13.164,0.0112,0.0087,0.4826,0.0795
13.165,0.0112,0.0087,0.4826,0.0795
13.166,0.0112,0.0087,0.4826,0.0795
13.167,0.0112,0.0087,0.4826,0.0795
13.168,0.0112,0.0087,0.4826,0.0795
13.169,0.0112,0.0087,0.4826,0.0795
13.17,0.0112,0.0087,0.4826,0.0795
13.171,0.0112,0.0087,0.4826,0.0795
13.172,0.0112,0.0086,0.4826,0.0795
13.173,0.0112,0.0087,0.4826,0.0795
13.174,0.0112,0.0087,0.4826,0.0795
13.175,0.0112,0.0087,0.4826,0.0795
13.176,0.0112,0.0087,0.4826,0.0794
13.177,0.0112,0.0088,0.4826,0.0794
13.178,0.0112,0.0088,0.4821,0.0794
13.179,0.0112,0.0088,0.4821,0.0794
13.18,0.0112,0.0088,0.4821,0.0794
13.181,0.0112,0.0087,0.5089,0.0794
13.182,0.0112,0.0087,0.4821,0.0794
13.183,0.0112,0.0087,0.4821,0.0794
13.184,0.0112,0.0087,0.4821,0.0794
13.185,0.0112,0.0087,0.4821,0.0794
13.186,0.0112,0.0087,0.4821,0.0794
13.187,0.0112,0.0087,0.4821,0.0794
13.188,0.0112,0.0086,0.5089,0.0794
13.189,0.0112,0.0086,0.5089,0.0794
13.19,0.0112,0.0086,0.5089,0.0794
13.191,0.0112,0.0086,0.5089,0.0794
13.192,0.0112,0.0086,0.5089,0.0794
13.193,0.0112,0.0086,0.5089,0.0794
13.194,0.0112,0.0086,0.5089,0.0794
13.195,0.0112,0.0086,0.5089,0.0794
13.196,0.0112,0.0086,0.5089,0.0794
13.197,0.0112,0.0086,0.5089,0.0794
13.198,0.0112,0.0086,0.5089,0.0794
13.199,0.0112,0.0086,0.5089,0.0794
13.2,0.0112,0.0086,0.5089,0.0794
13.201,0.0112,0.0086,0.5089,0.0794
13.202,0.0112,0.0087,0.5089,0.0794
13.203,0.0112,0.0087,0.5089,0.0793
13.204,0.0112,0.0087,0.5083,0.0793
13.205,0.0112,0.0087,0.5083,0.0793
13.206,0.0112,0.0086,0.4816,0.0793
13.207,0.0112,0.0086,0.4816,0.0793
13.208,0.0112,0.0087,0.4816,0.0793
13.209,0.0112,0.0087,0.4575,0.0793
13.21,0.0112,0.0086,0.4575,0.0793
13.211,0.0112,0.0086,0.4575,0.0793
13.212,0.0112,0.0086,0.4575,0.0793
13.213,0.0112,0.0086,0.4575,0.0793
13.214,0.0112,0.0085,0.4575,0.0793
13.215,0.0112,0.0085,0.4575,0.0793
13.216,0.0112,0.0085,0.4575,0.0792
13.217,0.0112,0.0085,0.4575,0.0792
13.218,0.0112,0.0085,0.4575,0.0792
13.219,0.0112,0.0085,0.4575,0.0792
13.22,0.0112,0.0085,0.4575,0.0792
13.221,0.0112,0.0086,0.4816,0.0792
13.222,0.0112,0.0086,0.4816,0.0792
13.223,0.0112,0.0086,0.4816,0.0792
13.224,0.0112,0.0086,0.4816,0.0792
13.225,0.0112,0.0086,0.4816,0.0792
13.226,0.0112,0.0085,0.4816,0.0792
13.227,0.0112,0.0085,0.484,0.0792
13.228,0.0112,0.0086,0.484,0.0792
13.229,0.0112,0.0086,0.484,0.0791
13.23,0.0112,0.0085,0.484,0.0791
13.231,0.0112,0.0085,0.484,0.0791
13.232,0.0112,0.0086,0.4835,0.0791
13.233,0.0112,0.0086,0.4835,0.0791
13.234,0.0112,0.0086,0.4835,0.0791
13.235,0.0112,0.0086,0.4835,0.0791
13.236,0.0112,0.0086,0.4835,0.0791
13.237,0.0112,0.0085,0.4605,0.079
13.238,0.0112,0.0085,0.4605,0.079
13.239,0.0112,0.0085,0.46,0.079
13.24,0.0112,0.0084,0.483,0.079
13.241,0.0112,0.0084,0.483,0.079
13.242,0.0112,0.0084,0.483,0.079
13.243,0.0112,0.0084,0.483,0.079
13.244,0.0112,0.0085,0.483,0.079
13.245,0.0112,0.0085,0.4825,0.079
13.246,0.0112,0.0085,0.4825,0.079
13.247,0.0112,0.0085,0.4825,0.079
13.248,0.0112,0.0085,0.4811,0.079
13.249,0.0112,0.0085,0.4811,0.079
13.25,0.0112,0.0085,0.4805,0.079
13.251,0.0112,0.0085,0.4805,0.079
13.252,0.0112,0.0085,0.4805,0.079
13.253,0.0112,0.0084,0.4805,0.079
13.254,0.0112,0.0084,0.4805,0.079
13.255,0.0112,0.0083,0.4805,0.079
13.256,0.0112,0.0083,0.4805,0.079
13.257,0.0112,0.0083,0.4805,0.079
13.258,0.0112,0.0084,0.4565,0.079
13.259,0.0112,0.0084,0.4565,0.079
13.26,0.0112,0.0084,0.4565,0.079
13.261,0.0112,0.0084,0.4565,0.079
13.262,0.0112,0.0084,0.4565,0.079
13.263,0.0112,0.0084,0.4565,0.0789
13.264,0.0112,0.0083,0.4565,0.0789
13.265,0.0112,0.0083,0.4565,0.0789
13.266,0.0112,0.0083,0.4805,0.0789
13.267,0.0112,0.0083,0.4805,0.0789
13.268,0.0112,0.0084,0.4805,0.0789
13.269,0.0112,0.0084,0.4805,0.0789
13.27,0.0112,0.0084,0.4805,0.0789
13.271,0.0112,0.0085,0.4805,0.0789
13.272,0.0112,0.0085,0.4805,0.0789
13.273,0.0112,0.0085,0.4805,0.0789
13.274,0.0112,0.0085,0.4585,0.0789
13.275,0.0112,0.0085,0.4585,0.0789
13.276,0.0112,0.0084,0.4585,0.0789
13.277,0.0112,0.0084,0.4585,0.0788
13.278,0.0112,0.0084,0.4585,0.0788
13.279,0.0112,0.0083,0.4585,0.0788
13.28,0.0112,0.0083,0.4585,0.0788
13.281,0.0112,0.0083,0.4585,0.0788
13.282,0.0112,0.0083,0.4826,0.0788
13.283,0.0112,0.0083,0.4826,0.0788
13.284,0.0112,0.0083,0.4826,0.0788
13.285,0.0112,0.0083,0.4821,0.0788
13.286,0.0112,0.0083,0.4821,0.0788
13.287,0.0112,0.0083,0.4821,0.0788
13.288,0.0112,0.0083,0.5089,0.0788
13.289,0.0112,0.0082,0.5089,0.0788
13.29,0.0112,0.0082,0.5089,0.0787
13.291,0.0112,0.0082,0.5089,0.0787
13.292,0.0112,0.0083,0.5089,0.0787
13.293,0.0112,0.0083,0.5089,0.0787
13.294,0.0112,0.0083,0.5089,0.0787
13.295,0.0112,0.0084,0.5089,0.0787
13.296,0.0112,0.0084,0.5089,0.0787
13.297,0.0112,0.0084,0.5089,0.0787
13.298,0.0112,0.0084,0.4821,0.0787
13.299,0.0112,0.0084,0.4821,0.0787
13.3,0.0112,0.0084,0.5089,0.0787
13.301,0.0112,0.0084,0.5089,0.0787
13.302,0.0112,0.0083,0.5089,0.0787
13.303,0.0112,0.0083,0.5089,0.0787
13.304,0.0112,0.0083,0.5089,0.0786
13.305,0.0112,0.0083,0.5089,0.0786
13.306,0.0112,0.0083,0.5089,0.0786
13.307,0.0112,0.0083,0.5089,0.0786
13.308,0.0112,0.0082,0.5089,0.0786
13.309,0.0112,0.0082,0.5089,0.0786
13.31,0.0112,0.0082,0.5089,0.0786
13.311,0.0112,0.0082,0.5089,0.0786
13.312,0.0112,0.0082,0.5089,0.0786
13.313,0.0112,0.0082,0.5083,0.0786
13.314,0.0112,0.0082,0.5083,0.0786
13.315,0.0112,0.0082,0.4816,0.0786
13.316,0.0112,0.0082,0.4816,0.0786
13.317,0.0112,0.0082,0.4816,0.0786
13.318,0.0112,0.0082,0.4816,0.0786
13.319,0.0112,0.0083,0.5083,0.0786
13.32,0.0112,0.0083,0.5083,0.0786
13.321,0.0112,0.0083,0.5083,0.0786
13.322,0.0112,0.0083,0.5083,0.0786
13.323,0.0112,0.0083,0.5083,0.0786
13.324,0.0112,0.0083,0.5083,0.0786
13.325,0.0112,0.0083,0.4816,0.0786
13.326,0.0112,0.0083,0.4816,0.0786
13.327,0.0112,0.0083,0.4816,0.0786
13.328,0.0112,0.0082,0.4816,0.0786
13.329,0.0112,0.0082,0.4816,0.0786
13.33,0.0112,0.0082,0.4816,0.0785
13.331,0.0112,0.0082,0.4816,0.0785
13.332,0.0112,0.0082,0.484,0.0785
13.333,0.0112,0.0082,0.484,0.0785
13.334,0.0112,0.0082,0.484,0.0785
13.335,0.0112,0.0081,0.5095,0.0785
13.336,0.0112,0.0081,0.5089,0.0785
13.337,0.0112,0.0081,0.5089,0.0784
13.338,0.0112,0.0081,0.5089,0.0784
13.339,0.0112,0.0081,0.5089,0.0784
13.34,0.0112,0.0081,0.5089,0.0784
13.341,0.0112,0.0082,0.5089,0.0784
13.342,0.0112,0.0082,0.5084,0.0784
13.343,0.0112,0.0082,0.5084,0.0784
13.344,0.0112,0.0082,0.5084,0.0784
13.345,0.0112,0.0082,0.5084,0.0784
13.346,0.0112,0.0082,0.5084,0.0784
13.347,0.0112,0.0082,0.5084,0.0784
13.348,0.0112,0.0082,0.5079,0.0784
13.349,0.0112,0.0082,0.5078,0.0784
13.35,0.0112,0.0082,0.5078,0.0784
13.351,0.0112,0.0082,0.5078,0.0783
13.352,0.0112,0.0082,0.5078,0.0783
13.353,0.0112,0.0082,0.5078,0.0783
13.354,0.0112,0.0082,0.5078,0.0783
13.355,0.0112,0.0082,0.5078,0.0783
13.356,0.0112,0.0082,0.5078,0.0783
13.357,0.0112,0.0082,0.5078,0.0783
13.358,0.0112,0.0082,0.5078,0.0783
13.359,0.0112,0.0082,0.5072,0.0783
13.36,0.0112,0.0081,0.5072,0.0783
13.361,0.0112,0.0081,0.5072,0.0783
13.362,0.0112,0.008,0.5072,0.0783
13.363,0.0112,0.0081,0.5072,0.0783
13.364,0.0112,0.0081,0.5072,0.0783
13.365,0.0112,0.0081,0.5072,0.0783
13.366,0.0112,0.0081,0.5072,0.0783
13.367,0.0112,0.0081,0.5072,0.0783
13.368,0.0112,0.0081,0.5072,0.0783
13.369,0.0112,0.0081,0.5072,0.0783
13.37,0.0112,0.0081,0.5072,0.0783
13.371,0.0112,0.0081,0.5072,0.0783
13.372,0.0112,0.0081,0.5072,0.0783
13.373,0.0112,0.0081,0.5072,0.0783
13.374,0.0112,0.0081,0.5072,0.0783
13.375,0.0112,0.0081,0.5072,0.0783
13.376,0.0112,0.0081,0.5072,0.0783
13.377,0.0112,0.0081,0.5072,0.0782
13.378,0.0112,0.0081,0.4805,0.0782
13.379,0.0112,0.0082,0.4805,0.0782
13.38,0.0112,0.0082,0.4805,0.0782
13.381,0.0112,0.0082,0.4805,0.0782
13.382,0.0112,0.0082,0.4805,0.0782
13.383,0.0112,0.0081,0.4805,0.0782
13.384,0.0112,0.0081,0.4805,0.0782
13.385,0.0112,0.0081,0.458,0.0782
13.386,0.0112,0.008,0.458,0.0782
13.387,0.0112,0.008,0.458,0.0782
13.388,0.0112,0.008,0.458,0.0782
13.389,0.0112,0.008,0.4821,0.0782
13.39,0.0112,0.008,0.4821,0.0782
13.391,0.0112,0.008,0.4821,0.0781
13.392,0.0112,0.0081,0.4821,0.0781
13.393,0.0112,0.0081,0.4821,0.0781
13.394,0.0112,0.0081,0.4821,0.0781
13.395,0.0112,0.008,0.4821,0.0781
13.396,0.0112,0.008,0.5089,0.0781
13.397,0.0112,0.008,0.5089,0.0781
13.398,0.0112,0.008,0.5089,0.0781
13.399,0.0112,0.008,0.5089,0.0781
13.4,0.0112,0.008,0.5089,0.0781
13.401,0.0112,0.008,0.5089,0.0781
13.402,0.0112,0.0081,0.5089,0.0781
13.403,0.0112,0.0081,0.5089,0.0781
13.404,0.0112,0.0081,0.5089,0.078
13.405,0.0112,0.0081,0.5089,0.078
13.406,0.0112,0.0081,0.5089,0.078
13.407,0.0112,0.0081,0.5089,0.078
13.408,0.0112,0.0081,0.5089,0.078
13.409,0.0112,0.0081,0.5089,0.078
13.41,0.0112,0.008,0.5089,0.078
13.411,0.0112,0.008,0.5089,0.078
13.412,0.0112,0.0079,0.5089,0.078
13.413,0.0112,0.0079,0.5089,0.078
13.414,0.0112,0.0079,0.5089,0.078
13.415,0.0112,0.008,0.5089,0.078
13.416,0.0112,0.008,0.5089,0.078
13.417,0.0112,0.008,0.5089,0.078
13.418,0.0112,0.008,0.5089,0.0779
13.419,0.0112,0.008,0.5089,0.0779
13.42,0.0112,0.008,0.5089,0.0779
13.421,0.0112,0.008,0.5083,0.0779
13.422,0.0112,0.008,0.5083,0.0779
13.423,0.0112,0.0079,0.5083,0.0779
13.424,0.0112,0.0079,0.5083,0.0779
13.425,0.0112,0.0079,0.5083,0.0779
13.426,0.0112,0.0079,0.5083,0.0779
13.427,0.0112,0.008,0.5083,0.0779
13.428,0.0112,0.008,0.5083,0.0786
13.429,0.0112,0.008,0.5083,0.0786
13.43,0.0112,0.008,0.5083,0.0786
13.431,0.0112,0.008,0.5083,0.0786
13.432,0.0112,0.008,0.5083,0.0785
13.433,0.0112,0.008,0.5083,0.0785
13.434,0.0112,0.008,0.5083,0.0785
13.435,0.0112,0.0079,0.5083,0.0785
13.436,0.0112,0.0079,0.5095,0.0785
13.437,0.0112,0.0079,0.5095,0.0785
13.438,0.0112,0.0079,0.5095,0.0784
13.439,0.0112,0.0079,0.5089,0.0784
13.44,0.0112,0.0079,0.5089,0.0784
13.441,0.0112,0.0079,0.4835,0.0784
13.442,0.0112,0.0079,0.4835,0.0784
13.443,0.0112,0.0079,0.4835,0.0784
13.444,0.0112,0.0079,0.4835,0.0784
13.445,0.0112,0.0079,0.483,0.0784
13.446,0.0112,0.0079,0.483,0.0784
13.447,0.0112,0.0079,0.46,0.0784
13.448,0.0112,0.0079,0.46,0.0784
13.449,0.0112,0.0079,0.46,0.0784
13.45,0.0112,0.0079,0.5084,0.0784
13.451,0.0112,0.0079,0.5078,0.0783
13.452,0.0112,0.0079,0.5078,0.0783
13.453,0.0112,0.0078,0.5078,0.0783
13.454,0.0112,0.0078,0.5078,0.0783
13.455,0.0112,0.0078,0.5078,0.0783
13.456,0.0112,0.0078,0.5078,0.0783
13.457,0.0112,0.0078,0.5078,0.0783
13.458,0.0112,0.0078,0.5078,0.0783
13.459,0.0112,0.0078,0.5078,0.0783
13.46,0.0112,0.0078,0.5078,0.0783
13.461,0.0112,0.0078,0.5078,0.0777
13.462,0.0112,0.0078,0.5078,0.0777
13.463,0.0112,0.0078,0.5078,0.0777
13.464,0.0112,0.0078,0.5078,0.0777
13.465,0.0112,0.0078,0.5078,0.0776
13.466,0.0112,0.0078,0.5078,0.0776
13.467,0.0112,0.0079,0.5078,0.0776
13.468,0.0112,0.0079,0.5078,0.0776
13.469,0.0112,0.0079,0.5072,0.0776
13.47,0.0112,0.0079,0.5072,0.0776
13.471,0.0112,0.0079,0.5072,0.0776
13.472,0.0112,0.0078,0.5072,0.0776
13.473,0.0112,0.0079,0.5072,0.0776
13.474,0.0112,0.0079,0.5072,0.0776
13.475,0.0112,0.0079,0.5072,0.0776
13.476,0.0112,0.0079,0.5072,0.0783
13.477,0.0112,0.0079,0.5072,0.0783
13.478,0.0112,0.0078,0.5072,0.0782
13.479,0.0112,0.0078,0.5072,0.0782
13.48,0.0112,0.0078,0.5072,0.0782
13.481,0.0112,0.0078,0.5072,0.0782
13.482,0.0112,0.0078,0.5072,0.0782
13.483,0.0112,0.0078,0.5072,0.0782
13.484,0.0112,0.0077,0.5072,0.0782
13.485,0.0112,0.0077,0.5072,0.0782
13.486,0.0112,0.0077,0.5072,0.0782
13.487,0.0112,0.0077,0.5072,0.0782
13.488,0.0112,0.0077,0.5072,0.0782
13.489,0.0112,0.0077,0.5072,0.0782
13.49,0.0112,0.0077,0.5072,0.0782
13.491,0.0112,0.0077,0.5072,0.0782
13.492,0.0112,0.0078,0.5072,0.0781
13.493,0.0112,0.0078,0.4805,0.0781
13.494,0.0112,0.0078,0.458,0.0781
13.495,0.0112,0.0078,0.458,0.0781
13.496,0.0112,0.0078,0.458,0.0781
13.497,0.0112,0.0078,0.458,0.0781
13.498,0.0112,0.0078,0.458,0.0781
13.499,0.0112,0.0078,0.458,0.0781
13.5,0.0112,0.0078,0.458,0.0781
13.501,0.0112,0.0078,0.458,0.0781
13.502,0.0112,0.0078,0.458,0.0781
13.503,0.0112,0.0078,0.458,0.0781
13.504,0.0112,0.0078,0.458,0.0781
13.505,0.0112,0.0078,0.4821,0.078
13.506,0.0112,0.0077,0.458,0.078
13.507,0.0112,0.0077,0.458,0.078
13.508,0.0112,0.0077,0.458,0.078
13.509,0.0112,0.0077,0.458,0.078
13.51,0.0112,0.0077,0.458,0.078
13.511,0.0112,0.0077,0.4821,0.078
13.512,0.0112,0.0077,0.4821,0.078
13.513,0.0112,0.0077,0.4821,0.078
13.514,0.0112,0.0077,0.4821,0.078
13.515,0.0112,0.0077,0.4821,0.078
13.516,0.0112,0.0077,0.4821,0.078
13.517,0.0112,0.0077,0.4821,0.078
13.518,0.0112,0.0077,0.4821,0.078
13.519,0.0112,0.0077,0.4821,0.0779
13.52,0.0112,0.0077,0.458,0.0779
13.521,0.0112,0.0077,0.4821,0.0779
13.522,0.0112,0.0077,0.4821,0.0779
13.523,0.0112,0.0078,0.4821,0.0779
13.524,0.0112,0.0078,0.4821,0.0779
13.525,0.0112,0.0078,0.4821,0.0779
13.526,0.0112,0.0078,0.4821,0.0779
13.527,0.0112,0.0078,0.4821,0.0779
13.528,0.0112,0.0078,0.4821,0.0779
13.529,0.0112,0.0078,0.4816,0.0779
13.53,0.0112,0.0077,0.4816,0.0779
13.531,0.0112,0.0077,0.4816,0.0779
13.532,0.0112,0.0077,0.4816,0.0779
13.533,0.0112,0.0076,0.4816,0.0779
13.534,0.0112,0.0076,0.4816,0.0779
13.535,0.0112,0.0076,0.4816,0.0779
13.536,0.0112,0.0076,0.4816,0.0779
13.537,0.0112,0.0076,0.4816,0.0779
13.538,0.0112,0.0076,0.4816,0.0778
13.539,0.0112,0.0076,0.4816,0.0772
13.54,0.0112,0.0076,0.484,0.0778
13.541,0.0112,0.0076,0.484,0.0778
13.542,0.0112,0.0075,0.4835,0.0778
13.543,0.0112,0.0075,0.4835,0.0778
13.544,0.0112,0.0076,0.4835,0.0778
13.545,0.0112,0.0076,0.4835,0.0778
13.546,0.0112,0.0076,0.4835,0.0778
13.547,0.0112,0.0076,0.4835,0.0778
13.548,0.0112,0.0077,0.483,0.0778
13.549,0.0112,0.0077,0.483,0.0778
13.55,0.0112,0.0077,0.483,0.0778
13.551,0.0112,0.0077,0.483,0.0777
13.552,0.0112,0.0077,0.483,0.0777
13.553,0.0112,0.0077,0.4816,0.0777
13.554,0.0112,0.0077,0.4811,0.0777
13.555,0.0112,0.0077,0.4811,0.0777
13.556,0.0112,0.0077,0.4811,0.0777
13.557,0.0112,0.0076,0.457,0.0777
13.558,0.0112,0.0076,0.457,0.0777
13.559,0.0112,0.0076,0.457,0.0777
13.56,0.0112,0.0076,0.457,0.0777
13.561,0.0112,0.0076,0.457,0.0777
13.562,0.0112,0.0076,0.457,0.0777
13.563,0.0112,0.0076,0.457,0.0777
13.564,0.0112,0.0076,0.457,0.0777
13.565,0.0112,0.0076,0.4811,0.0776
13.566,0.0112,0.0075,0.4811,0.0776
13.567,0.0112,0.0075,0.4811,0.0776
13.568,0.0112,0.0075,0.4811,0.0776
13.569,0.0112,0.0074,0.4811,0.0776
13.57,0.0112,0.0074,0.4811,0.0776
13.571,0.0112,0.0075,0.4811,0.0776
13.572,0.0112,0.0075,0.4811,0.0776
13.573,0.0112,0.0076,0.4811,0.0776
13.574,0.0112,0.0076,0.4811,0.0776
13.575,0.0112,0.0076,0.4811,0.0776
13.576,0.0112,0.0076,0.4811,0.0776
13.577,0.0112,0.0076,0.4811,0.0776
13.578,0.0112,0.0076,0.4811,0.0776
13.579,0.0112,0.0076,0.4565,0.0776
13.58,0.0112,0.0076,0.4565,0.0776
13.581,0.0112,0.0076,0.4805,0.0776
13.582,0.0112,0.0076,0.4805,0.0776
13.583,0.0112,0.0076,0.4805,0.0776
13.584,0.0112,0.0076,0.4805,0.0776
13.585,0.0112,0.0076,0.4805,0.0776
13.586,0.0112,0.0076,0.4805,0.0776
13.587,0.0112,0.0075,0.4805,0.0776
13.588,0.0112,0.0075,0.4805,0.0776
13.589,0.0112,0.0075,0.4805,0.0776
13.59,0.0112,0.0075,0.4805,0.0776
13.591,0.0112,0.0075,0.4805,0.0776
13.592,0.0112,0.0075,0.4805,0.0775
13.593,0.0112,0.0074,0.4805,0.0775
13.594,0.0112,0.0074,0.4805,0.0775
13.595,0.0112,0.0074,0.4805,0.0775
13.596,0.0112,0.0074,0.4805,0.0775
13.597,0.0112,0.0074,0.4805,0.0775
13.598,0.0112,0.0074,0.4805,0.0775
13.599,0.0112,0.0075,0.4805,0.0775
13.6,0.0112,0.0075,0.4805,0.0775
13.601,0.0112,0.0075,0.4805,0.0775
13.602,0.0112,0.0075,0.4805,0.0775
13.603,0.0112,0.0076,0.4805,0.0775
13.604,0.0112,0.0076,0.458,0.0775
13.605,0.0112,0.0075,0.458,0.0775
13.606,0.0112,0.0076,0.458,0.0774
13.607,0.0112,0.0076,0.458,0.0774
13.608,0.0112,0.0076,0.458,0.0774
13.609,0.0112,0.0076,0.458,0.0774
13.61,0.0112,0.0076,0.458,0.0774
13.611,0.0112,0.0075,0.458,0.0774
13.612,0.0112,0.0075,0.458,0.0774
13.613,0.0112,0.0075,0.4821,0.0774
13.614,0.0112,0.0075,0.4821,0.0774
13.615,0.0112,0.0075,0.4821,0.0774
13.616,0.0112,0.0074,0.4821,0.0774
13.617,0.0112,0.0074,0.4821,0.0774
13.618,0.0112,0.0074,0.4821,0.0774
13.619,0.0112,0.0074,0.4821,0.0774
13.62,0.0112,0.0074,0.4821,0.0773
13.621,0.0112,0.0074,0.4821,0.0773
13.622,0.0112,0.0074,0.4821,0.0773
13.623,0.0112,0.0074,0.4821,0.0773
13.624,0.0112,0.0074,0.4821,0.0773
13.625,0.0112,0.0074,0.4821,0.0773
13.626,0.0112,0.0074,0.4821,0.0773
13.627,0.0112,0.0074,0.4821,0.0773
13.628,0.0112,0.0074,0.4821,0.0773
13.629,0.0112,0.0074,0.4821,0.0773
13.63,0.0112,0.0075,0.458,0.0773
13.631,0.0112,0.0075,0.458,0.0773
13.632,0.0112,0.0075,0.458,0.0773
13.633,0.0112,0.0075,0.458,0.0773
